"","Visit.ID","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score.x","Agency.x","WRIA.Number.x","Basin.x","Subbasin.x","Stream.or.River","Project.x","Visit.Date","Year","Lab.Name","Site.Code.x","Latitude.x","Longitude.x","Row","Site.ID","WRIA.Number.y","WRIA","Basin.y","Subbasin.y","Stream","Agency.y","Project.y","Site.Code.y","Latitude.y","Longitude.y","Event.Date","Date.Released","Taxonomic.Resolution","Total.SqFt","Taxa.Richness.Quantity","Ephemeroptera.Richness.Quantity","Plecoptera.Richness.Quantity","Trichoptera.Richness.Quantity","EPT.Richness.Quantity","Clinger.Richness.Quantity","Long-Lived.Richness.Quantity","Intolerant.Richness.Quantity","Percent.Dominant.Quantity","Predator.Percent.Quantity","Tolerant.Percent.Quantity","Number.of.Organisms","Overall.Score.y","Taxa.Richness.Score","Ephemeroptera.Richness.Score","Plecoptera.Richness.Score","Trichoptera.Richness.Score","Clinger.Richness.Score","Long-Lived.Richness.Score","Intolerant.Richness.Score","Percent.Dominant.Score","Predator.Percent.Score","Tolerant.Percent.Score","diff"
"1843",8942,20,2,4,4,10,7,2,179,118,45,281,41.9928825622776,16.0142348754448,63.7010676156584,1.9047619047619,1.42857142857143,4.28571428571429,3.75,2.94117647058824,6.25,2.85714285714286,4.81550852219517,7.50711743772242,0.234213357609866,35.9742062643062,"Snohomish County",7,"Snohomish Basin","Everett Subbasin","Marshland Canal Tributary","Project Specific","2016-08-16",2016,"Rhithron Associates, Inc.","LLRD",47.895768,-122.161251,322,2617,7,"WRIA 7 - Snohomish","Snohomish Basin","Everett Subbasin","Marshland Canal Tributary","Snohomish County","Project Specific","LLRD",47.895768,-122.161251,42598,42885,"Coarse",8,20,2,4,4,10,10,7,2,0.637,0.16,0.42,281,36,1.9,1.4,4.3,3.8,2.9,6.2,2.9,4.8,7.5,0.2,-0.0257937356938314
"1844",8944,28,2,5,4,8,9,1,156,101,31,293,34.4709897610922,10.580204778157,53.2423208191126,5.71428571428571,1.42857142857143,5.71428571428571,3.75,1.76470588235294,8.75,1.42857142857143,7.56781031075983,4.7901023890785,1.98349075323438,42.8918236211399,"Snohomish County",7,"Snohomish Basin","Everett Subbasin","Marshland Canal Tributary","Project Specific","2016-08-17",2016,"Rhithron Associates, Inc.","Walden",47.897749,-122.1687,324,2616,7,"WRIA 7 - Snohomish","Snohomish Basin","Everett Subbasin","Marshland Canal Tributary","Snohomish County","Project Specific","Walden",47.897749,-122.1687,42599,42885,"Coarse",8,28,2,5,4,11,8,9,1,0.532,0.106,0.345,293,42.9,5.7,1.4,5.7,3.8,1.8,8.8,1.4,7.6,4.8,2,-0.00817637886005684
"1845",8950,35,5,5,7,22,7,2,202,48,54,450,10.6666666666667,12,44.8888888888889,9.04761904761905,5.71428571428571,5.71428571428571,7.5,10,6.25,2.85714285714286,9.76608187134503,5.5,7.51937984496124,69.8687950496396,"Snohomish County",8,"Sammamish River Basin","North Creek Subbasin","North Creek","Ambient","2016-08-25",2016,"Rhithron Associates, Inc.","NC208C",47.810031,-122.212126,1319,2623,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","North Creek Subbasin","North Creek","Snohomish County","Ambient","NC208C",47.810031,-122.212126,42607,42885,"Coarse",8,35,5,5,7,17,22,7,2,0.449,0.12,0.107,450,69.9,9,5.7,5.7,7.5,10,6.2,2.9,9.8,5.5,7.5,-0.0312049503604044
"1846",8954,14,1,1,0,5,3,0,85,9,3,132,6.81818181818182,2.27272727272727,64.3939393939394,0,0,0,0,0,1.25,0,4.63317384370016,0.636363636363636,8.41437632135307,14.9339138014169,"City of Redmond",8,"Sammamish River Basin","W Lake Sammamish Subbasin","Idylwood Creek","Annual Benthos Monitoring: 2016 - Ongoing","2016-07-18",2016,"Rhithron Associates, Inc.","IdylRed168",47.643183,-122.102326,1530,613,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","W Lake Sammamish Subbasin","Idylwood Creek","City of Redmond","Annual Benthos Monitoring: 2016 - Ongoing","IdylRed168",47.643183,-122.102326,42569,42811,"Coarse",0,14,1,1,0,2,5,3,0,0.644,0.023,0.068,132,15,0,0,0,0,0,1.2,0,4.6,0.7,8.4,-0.066086198583136
"1847",8955,39,3,7,7,20,12,2,146,34,109,432,7.87037037037037,25.2314814814815,33.7962962962963,10,2.85714285714286,8.57142857142857,7.5,8.82352941176471,10,2.85714285714286,10,10,8.16968130921619,78.7789250066952,"City of Redmond",8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Annual Benthos Monitoring: 2016 - Ongoing","2016-08-05",2016,"Rhithron Associates, Inc.","MackRed107",47.696021,-122.081867,980,633,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","City of Redmond","Annual Benthos Monitoring: 2016 - Ongoing","MackRed107",47.696021,-122.081867,42587,42811,"Coarse",0,39,3,7,7,17,20,12,2,0.338,0.252,0.079,432,78.8,10,2.9,8.6,7.5,8.8,10,2.9,10,10,8.2,-0.0210749933048078
"1848",8956,29,3,3,9,15,9,3,128,4,84,264,1.51515151515152,31.8181818181818,48.4848484848485,6.19047619047619,2.85714285714286,2.85714285714286,10,5.88235294117647,8.75,4.28571428571429,8.81977671451356,10,9.6476391825229,69.2902450286891,"City of Redmond",8,"Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","Annual Benthos Monitoring: 2016 - Ongoing","2016-08-25",2016,"Rhithron Associates, Inc.","MacRed212",47.694974,-122.056067,987,1608,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Bear Creek Subbasin","Mackey Creek","City of Redmond","Annual Benthos Monitoring: 2016 - Ongoing","MacRed212",47.694974,-122.056067,42607,42811,"Coarse",0,29,3,3,9,15,15,9,3,0.485,0.318,0.015,264,69.3,6.2,2.9,2.9,10,5.9,8.8,4.3,8.8,10,9.7,-0.00975497131086911
"1849",8957,25,1,3,5,15,9,0,164,34,100,328,10.3658536585366,30.4878048780488,50,4.28571428571429,0,2.85714285714286,5,5.88235294117647,8.75,0,8.42105263157895,10,7.58933635847986,52.7855990740924,"City of Redmond",8,"Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","Annual Benthos Monitoring: 2016 - Ongoing","2016-07-22",2016,"Rhithron Associates, Inc.","MontRed35",47.703437,-122.0923,1017,628,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Bear Creek Subbasin","Monticello Creek","City of Redmond","Annual Benthos Monitoring: 2016 - Ongoing","MontRed35",47.703437,-122.0923,42573,42811,"Coarse",0,25,1,3,5,9,15,9,0,0.5,0.305,0.104,328,52.8,4.3,0,2.9,5,5.9,8.8,0,8.4,10,7.6,-0.014400925907573
"1850",8958,22,2,3,5,9,4,1,199,12,48,295,4.06779661016949,16.271186440678,67.4576271186441,2.85714285714286,1.42857142857143,2.85714285714286,5,2.35294117647059,2.5,1.42857142857143,3.82694023193577,7.63559322033898,9.05400078833268,38.9409039885066,"City of Redmond",8,"Sammamish River Basin","Bear Creek Subbasin","Perrigo Creek","Annual Benthos Monitoring: 2016 - Ongoing","2016-07-27",2016,"Rhithron Associates, Inc.","PerrRed182",47.688266,-122.104142,1023,644,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Bear Creek Subbasin","Perrigo Creek","City of Redmond","Annual Benthos Monitoring: 2016 - Ongoing","PerrRed182",47.688266,-122.104142,42578,42811,"Coarse",0,22,2,3,5,10,9,4,1,0.675,0.163,0.041,295,38.9,2.9,1.4,2.9,5,2.4,2.5,1.4,3.8,7.7,9,0.0409039885065923
"1851",8962,26,2,3,7,12,6,2,206,66,122,418,15.7894736842105,29.1866028708134,49.2822966507177,4.76190476190476,1.42857142857143,2.85714285714286,7.5,4.11764705882353,5,2.85714285714286,8.60992193402166,10,6.32802937576499,53.4603602733721,"City of Redmond",8,"Sammamish River Basin","Sammamish River Subbasin","Clise Creek","Annual Benthos Monitoring: 2016 - Ongoing","2016-08-05",2016,"Rhithron Associates, Inc.","CliseRed214",47.661469,-122.124825,1342,1606,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Sammamish River Subbasin","Clise Creek","City of Redmond","Annual Benthos Monitoring: 2016 - Ongoing","CliseRed214",47.661469,-122.124825,42587,42811,"Coarse",2,26,2,3,7,12,12,6,2,0.493,0.292,0.158,418,53.5,4.8,1.4,2.9,7.5,4.1,5,2.9,8.6,10,6.3,-0.039639726627918
"1852",8964,36,11,4,8,23,8,8,136,1,59,342,0.292397660818713,17.2514619883041,39.766081871345,9.52380952380952,10,4.28571428571429,8.75,10,7.5,10,10,8.12573099415205,9.93200054399565,88.1172553476715,"Washington State Department of Ecology",NA,"","","Bear Creek","Ambient Freshwater Biological Monitoring Program","2016-08-31",2016,"Rhithron Associates, Inc.","BIO06600-BEAR04",45.78768,-121.80109,2265,1656,NA,NA,NA,NA,"Bear Creek","Washington State Department of Ecology","Ambient Freshwater Biological Monitoring Program","BIO06600-BEAR04",45.78768,-121.80109,42613,42873,"Coarse",8,36,11,4,8,23,23,8,8,0.398,0.173,0.003,342,88.1,9.5,10,4.3,8.8,10,7.5,10,10,8.1,9.9,0.0172553476715223
"1853",9006,39,10,5,11,27,11,10,120,6,67,321,1.86915887850467,20.8722741433022,37.3831775700935,10,10,5.71428571428571,10,10,10,10,10,9.93613707165109,9.56531188871984,95.2157346746567,"Washington State Department of Ecology",29,"Wind River Basin","Indian Heaven Subbasin","Trapper Creek","Status and Trends WA Statewide Sentinel Site Monitoring","2016-08-11",2016,"Rhithron Associates, Inc.","SEN06600-TRAP08",45.89171,-122.01332,2251,580,29,"WRIA 29 - Wind-White Salmon","Wind River Basin","Indian Heaven Subbasin","Trapper Creek","Washington State Department of Ecology","Status and Trends WA Statewide Sentinel Site Monitoring","SEN06600-TRAP08",45.89171,-122.01332,42593,42873,"Coarse",8,39,10,5,11,26,27,11,10,0.374,0.209,0.019,321,95.2,10,10,5.7,10,10,10,10,10,10,9.6,0.015734674656656
"1854",9016,25,1,0,6,14,5,0,211,2,25,344,0.581395348837209,7.26744186046512,61.3372093023256,4.28571428571429,0,0,6.25,5.29411764705882,3.75,0,5.43757649938801,3.13372093023256,9.86479177934018,38.0159211417339,"Washington State Department of Ecology",NA,"","","","WatershedHealth_WAM0","2016-08-07",2016,"Rhithron Associates, Inc.","WAM06600-004101",46.035839,-118.330531,2450,1569,NA,NA,NA,NA,NA,"Washington State Department of Ecology","WatershedHealth_WAM0","WAM06600-004101",46.035839,-118.330531,42589,42873,"Coarse",8,25,1,0,6,7,14,5,0,0.613,0.073,0.006,344,38,4.3,0,0,6.2,5.3,3.8,0,5.4,3.2,9.9,0.0159211417338554
"1855",9043,27,5,4,7,15,7,3,212,5,75,372,1.34408602150538,20.1612903225806,56.989247311828,5.23809523809524,5.71428571428571,4.28571428571429,7.5,5.88235294117647,6.25,4.28571428571429,6.58177702320317,9.58064516129032,9.68742185546387,65.0060065049433,"Washington State Department of Ecology",NA,"","","Adler Gulch","WatershedHealth_WAM0","2016-07-10",2016,"Rhithron Associates, Inc.","WAM06600-021461",46.19379,-117.279,2258,2633,NA,NA,NA,NA,"Adler Gulch","Washington State Department of Ecology","WatershedHealth_WAM0","WAM06600-021461",46.19379,-117.279,42561,42873,"Coarse",8,27,5,4,7,16,15,7,3,0.57,0.202,0.013,372,65,5.2,5.7,4.3,7.5,5.9,6.2,4.3,6.6,9.6,9.7,0.00600650494334332
"1856",9044,28,2,0,3,9,7,0,278,15,9,355,4.22535211267606,2.53521126760563,78.3098591549296,5.71428571428571,1.42857142857143,0,2.5,2.35294117647059,6.25,0,0.971089696071166,0.767605633802817,9.01735997379627,29.001853622998,"Washington State Department of Ecology",NA,"","","Stone Creek","WatershedHealth_WAM0","2016-08-10",2016,"Rhithron Associates, Inc.","WAM06600-021713",46.03376,-118.387,2405,2634,NA,NA,NA,NA,"Stone Creek","Washington State Department of Ecology","WatershedHealth_WAM0","WAM06600-021713",46.03376,-118.387,42592,42873,"Coarse",8,28,2,0,3,5,9,7,0,0.783,0.025,0.042,355,29,5.7,1.4,0,2.5,2.4,6.2,0,1,0.8,9,0.00185362299798442
"1857",9052,12,1,1,2,3,2,0,186,4,15,213,1.87793427230047,7.04225352112676,87.3239436619718,0,0,0,1.25,0,0,0,0,3.02112676056338,9.56327109946501,13.8343978600284,"Washington State Department of Ecology",NA,"","","Casey Creek","WatershedHealth_WAM0","2016-07-22",2016,"Rhithron Associates, Inc.","WAM06600-030210",46.64666,-117.488,2281,2640,NA,NA,NA,NA,"Casey Creek","Washington State Department of Ecology","WatershedHealth_WAM0","WAM06600-030210",46.64666,-117.488,42573,42873,"Coarse",8,12,1,1,2,4,3,2,0,0.873,0.07,0.019,213,13.8,0,0,0,1.2,0,0,0,0,3,9.6,0.0343978600283865
"1858",9059,14,2,1,0,6,6,0,321,0,88,350,0,25.1428571428571,91.7142857142857,0,1.42857142857143,0,0,0.588235294117647,5,0,0,10,10,27.0168067226891,"Washington State Department of Ecology",NA,"","","Dry Creek","WatershedHealth_WAM0","2016-08-06",2016,"Rhithron Associates, Inc.","WAM06600-036677",46.08703,-118.072,2310,2647,NA,NA,NA,NA,"Dry Creek","Washington State Department of Ecology","WatershedHealth_WAM0","WAM06600-036677",46.08703,-118.072,42588,42873,"Coarse",8,14,2,1,0,3,6,6,0,0.917,0.251,0,350,27,0,1.4,0,0,0.6,5,0,0,10,10,0.0168067226890756
"1859",9064,16,1,0,1,2,1,0,50,0,8,70,0,11.4285714285714,71.4285714285714,0,0,0,0,0,0,0,2.78195488721804,5.21428571428571,10,17.9962406015038,"Washington State Department of Ecology",NA,"","","Tucannon River","WatershedHealth_WAM0","2016-07-24",2016,"Rhithron Associates, Inc.","WAM06600-018873",46.376027,-117.710259,53,1555,NA,NA,NA,NA,"Tucannon River","Washington State Department of Ecology","WatershedHealth_WAM0","WAM06600-018873",46.376027,-117.710259,42575,42873,"Coarse",8,16,1,0,1,2,2,1,0,0.714,0.114,0,70,18,0,0,0,0,0,0,0,2.8,5.2,10,-0.00375939849624274
"1860",9067,32,7,7,5,20,7,4,157,1,19,253,0.395256916996047,7.5098814229249,62.0553359683794,7.61904761904762,8.57142857142857,8.57142857142857,5,8.82352941176471,6.25,5.71428571428571,5.24859579779488,3.25494071146245,9.90807978674511,68.9613361839576,"Washington State Department of Ecology",NA,"","","Newaukum River","Newaukum EM","2016-09-15",2016,"Rhithron Associates, Inc.","EFF36600-MN03.7",46.59994,-122.76656,15,2654,NA,NA,NA,NA,"Newaukum River","Washington State Department of Ecology","Newaukum EM","EFF36600-MN03.7",46.59994,-122.76656,42628,42887,"Coarse",8,32,7,7,5,19,20,7,4,0.621,0.075,0.004,253,68.9,7.6,8.6,8.6,5,8.8,6.2,5.7,5.2,3.3,9.9,0.0613361839576214
"1861",9068,36,6,6,5,18,7,2,195,2,44,346,0.578034682080925,12.7167630057803,56.3583815028902,9.52380952380952,7.14285714285714,7.14285714285714,5,7.64705882352941,6.25,2.85714285714286,6.74779434134469,5.85838150289017,9.86557332974862,68.0354746641796,"Washington State Department of Ecology",NA,"","","Newaukum River","Newaukum EM","2016-09-15",2016,"Rhithron Associates, Inc.","EFF36600-MN03.9",46.600062,-122.764626,16,2655,NA,NA,NA,NA,"Newaukum River","Washington State Department of Ecology","Newaukum EM","EFF36600-MN03.9",46.600062,-122.764626,42628,42887,"Coarse",8,36,6,6,5,17,18,7,2,0.564,0.127,0.006,346,68,9.5,7.1,7.1,5,7.6,6.2,2.9,6.7,5.9,9.9,0.03547466417956
"1862",9069,21,4,4,4,11,4,1,158,106,60,273,38.8278388278388,21.978021978022,57.8754578754579,2.38095238095238,4.28571428571429,4.28571428571429,3.75,3.52941176470588,2.5,1.42857142857143,6.34856371698477,10,0.97027004003748,39.4791979026805,"Vashon Nature Center",9,"Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Shinglemill Creek","Vashon Benthic Macroinvertebrate Sampling","2016-09-16",2016,"Rhithron Associates, Inc.","NC1",47.46787,-122.47429,1977,2264,9,"WRIA 9 - Duwamish-Green","Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Shinglemill Creek","Vashon Nature Center","Vashon Benthic Macroinvertebrate Sampling","NC1",47.46787,-122.47429,42629,42892,"Coarse",8,21,4,4,4,12,11,4,1,0.579,0.22,0.388,273,39.5,2.4,4.3,4.3,3.8,3.5,2.5,1.4,6.3,10,1,-0.0208020973194891
"1863",9070,21,1,6,4,10,7,1,89,53,74,172,30.8139534883721,43.0232558139535,51.7441860465116,2.38095238095238,0,7.14285714285714,3.75,2.94117647058824,6.25,1.42857142857143,7.96205630354957,10,2.83396430502975,44.6895780315485,"Vashon Nature Center",9,"Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Shinglemill Creek","Vashon Benthic Macroinvertebrate Sampling","2016-09-14",2016,"Rhithron Associates, Inc.","ShingUp1",47.46521,-122.47506,1981,2263,9,"WRIA 9 - Duwamish-Green","Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Shinglemill Creek","Vashon Nature Center","Vashon Benthic Macroinvertebrate Sampling","ShingUp1",47.46521,-122.47506,42627,42892,"Coarse",8,21,1,6,4,11,10,7,1,0.517,0.43,0.308,172,44.7,2.4,0,7.1,3.8,2.9,6.2,1.4,8,10,2.8,-0.010421968451503
"1864",9071,19,2,3,3,7,6,1,74,14,31,130,10.7692307692308,23.8461538461538,56.9230769230769,1.42857142857143,1.42857142857143,2.85714285714286,2.5,1.17647058823529,5,1.42857142857143,6.59919028340081,10,7.49552772808587,39.9140457425791,"Vashon Nature Center",9,"Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Ellis Creek (Vashon)","Vashon Benthic Macroinvertebrate Sampling","2016-09-20",2016,"Rhithron Associates, Inc.","E1223",45,-125,1921,2657,9,"WRIA 9 - Duwamish-Green","Puget Sound (Duwamish-Green) Basin","Vashon-Maury Island Subbasin","Ellis Creek (Vashon)","Vashon Nature Center","Vashon Benthic Macroinvertebrate Sampling","E1223",47.416948,-122.442399,42633,42892,"Coarse",8,19,2,3,3,8,7,6,1,0.569,0.238,0.108,130,39.9,1.4,1.4,2.9,2.5,1.2,5,1.4,6.6,10,7.5,0.0140457425791141
"1865",9073,41,8,3,9,20,10,6,122,12,42,321,3.73831775700935,13.0841121495327,38.006230529595,10,10,2.85714285714286,10,8.82352941176471,10,8.57142857142857,10,6.04205607476635,9.13062377743969,85.4247806925422,"Snoqualmie Tribe",7,"Lower Snoqualmie Basin","Kimball Creek Subbasin","Coal Creek (Snoqualmie River)","Kimball Creek Water Quality Improvement Project","2016-08-02",2016,"Aquatic Biology Associates, Inc.","CC",47.526353,-121.840187,231,1817,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Kimball Creek Subbasin","Coal Creek (Snoqualmie River)","Snoqualmie Tribe","Kimball Creek Water Quality Improvement Project","CC",47.526353,-121.840187,42584,43238,"Coarse",7,41,8,3,9,20,20,10,6,0.38,0.131,0.037,321,85.4,10,10,2.9,10,8.8,10,8.6,10,6.1,9.1,0.0247806925421798
"1866",9074,24,5,5,5,15,5,3,153,1,82,264,0.378787878787879,31.0606060606061,57.9545454545455,3.80952380952381,5.71428571428571,5.71428571428571,5,5.88235294117647,3.75,4.28571428571429,6.32775119617225,10,9.91190979563073,60.395823456789,"Snoqualmie Tribe",7,"Lower Snoqualmie Basin","Kimball Creek Subbasin","Coal Creek (Snoqualmie River)","Kimball Creek Water Quality Improvement Project","2014-08-19",2014,"EcoAnalysts, Inc.","CC",47.526353,-121.840187,232,1817,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Kimball Creek Subbasin","Coal Creek (Snoqualmie River)","Snoqualmie Tribe","Kimball Creek Water Quality Improvement Project","CC",47.526353,-121.840187,41870,44603,"Coarse",5,24,5,5,5,15,15,5,3,0.58,0.311,0.004,264,60.4,3.8,5.7,5.7,5,5.9,3.8,4.3,6.3,10,9.9,-0.004176543211031
"1867",9083,27,3,7,7,12,6,1,172,3,97,300,1,32.3333333333333,57.3333333333333,5.23809523809524,2.85714285714286,8.57142857142857,7.5,4.11764705882353,5,1.42857142857143,6.49122807017544,10,9.76744186046512,60.9715550847022,"King County - DNRP",9,"Duwamish - Green River Basin","Middle Green River Subbasin","Cristy Creek","Ambient Monitoring","2017-08-16",2017,"Rhithron Associates, Inc.","09MID1817",47.26799,-122.009736,1701,247,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Middle Green River Subbasin","Cristy Creek","King County - DNRP","Ambient Monitoring","09MID1817",47.26799,-122.009736,42963,43175,"Coarse",8,27,3,7,7,17,12,6,2,0.573,0.323,0.01,300,62.4,5.2,2.9,8.6,7.5,4.1,5,2.9,6.5,10,9.8,-1.42844491529782
"1868",9100,24,2,3,4,12,7,0,199,17,96,327,5.19877675840979,29.3577981651376,60.8562691131498,3.80952380952381,1.42857142857143,2.85714285714286,3.75,4.11764705882353,6.25,0,5.56413970706583,10,8.79098214920703,46.5680070103345,"King County - DNRP",9,"Duwamish - Green River Basin","Black River Subbasin","Mill Creek (Kent)","Ambient Monitoring","2017-08-23",2017,"Rhithron Associates, Inc.","09BLA0675",47.381499,-122.221081,1560,208,9,"WRIA 9 - Duwamish-Green","Duwamish - Green River Basin","Black River Subbasin","Mill Creek (Kent)","King County - DNRP","Ambient Monitoring","09BLA0675",47.381499,-122.221081,42970,43175,"Coarse",8,24,2,3,4,9,12,7,0,0.609,0.294,0.052,327,46.6,3.8,1.4,2.9,3.8,4.1,6.2,0,5.6,10,8.8,-0.0319929896655253
"1869",9104,30,2,5,3,8,7,0,240,153,98,452,33.8495575221239,21.6814159292035,53.0973451327434,6.66666666666667,1.42857142857143,5.71428571428571,2.5,1.76470588235294,6.25,0,7.6059618071728,10,2.12800987857584,44.0582013776254,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Cedar River - Lower tributary (0311)","Ambient Monitoring","2017-08-10",2017,"Rhithron Associates, Inc.","08CED2898",47.461466,-122.125545,667,123,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Cedar River - Lower tributary (0311)","King County - DNRP","Ambient Monitoring","08CED2898",47.461466,-122.125545,42957,43175,"Coarse",8,30,2,5,3,10,8,7,0,0.531,0.217,0.338,452,44.1,6.7,1.4,5.7,2.5,1.8,6.2,0,7.6,10,2.1,-0.0417986223746141
"1870",9105,22,1,3,3,11,6,0,221,17,134,359,4.73537604456824,37.3259052924791,61.5598885793872,2.85714285714286,0,2.85714285714286,2.5,3.52941176470588,5,0,5.37897668963495,10,8.89874975707715,41.0214239257037,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Molasses Creek","Ambient Monitoring","2017-08-10",2017,"Rhithron Associates, Inc.","08CED2518",47.466198,-122.159083,696,121,8,"WRIA 8 - Cedar-Sammamish","Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Molasses Creek","King County - DNRP","Ambient Monitoring","08CED2518",47.466759,-122.159109,42957,43175,"Coarse",8,22,1,3,3,7,11,6,0,0.616,0.373,0.047,359,41,2.9,0,2.9,2.5,3.5,5,0,5.4,10,8.9,0.0214239257037008
"1871",9113,36,4,10,8,21,15,10,57,4,56,179,2.23463687150838,31.2849162011173,31.8435754189944,9.52380952380952,4.28571428571429,10,8.75,9.41176470588235,10,10,10,10,9.48031700662596,91.4516055220321,"King County - DNRP",8,"Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek - E Fork","Ambient Monitoring","2017-08-02",2017,"Rhithron Associates, Inc.","08ISS4884",47.525851,-121.941132,1252,160,8,"WRIA 8 - Cedar-Sammamish","Sammamish River Basin","Issaquah Creek Subbasin","Issaquah Creek - E Fork","King County - DNRP","Ambient Monitoring","08ISS4884",47.525851,-121.941132,42949,43175,"Coarse",8,36,4,10,8,22,21,15,11,0.318,0.313,0.022,179,91.5,9.5,4.3,10,8.8,9.4,10,10,10,10,9.5,-0.0483944779678751
"1872",9121,35,3,8,8,17,12,7,119,22,90,246,8.94308943089431,36.5853658536585,48.3739837398374,9.04761904761905,2.85714285714286,10,8.75,7.05882352941176,10,10,8.84895164741121,10,7.92021176025714,84.482748841842,"King County - DNRP",7,"Lower Snoqualmie Basin","Griffin Creek Subbasin","Snoqualmie River tributary (0430)","Ambient Monitoring","2017-08-15",2017,"Rhithron Associates, Inc.","07PAT231079",47.54926,-121.88884,189,2599,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Griffin Creek Subbasin","Snoqualmie River tributary (0430)","King County - DNRP","Ambient Monitoring","07PAT231079",47.54926,-121.88884,42962,43175,"Coarse",8,35,3,8,8,19,17,12,7,0.484,0.366,0.089,246,84.5,9,2.9,10,8.8,7.1,10,10,8.8,10,7.9,-0.0172511581579897
"1873",9124,28,5,3,5,16,8,4,67,47,15,144,32.6388888888889,10.4166666666667,46.5277777777778,5.71428571428571,5.71428571428571,2.85714285714286,5,6.47058823529412,7.5,5.71428571428571,9.33479532163743,4.70833333333333,2.40956072351421,55.4232776137791,"King County - DNRP",7,"Lower Snoqualmie Basin","Griffin Creek Subbasin","Mud Creek","Ambient Monitoring","2017-08-09",2017,"Rhithron Associates, Inc.","07PAT001415",47.56475,-121.853444,183,2225,7,"WRIA 7 - Snohomish","Lower Snoqualmie Basin","Griffin Creek Subbasin","Mud Creek","King County - DNRP","Ambient Monitoring","07PAT001415",47.56475,-121.853444,42956,43175,"Coarse",8,28,5,3,5,13,16,8,4,0.465,0.104,0.326,144,55.4,5.7,5.7,2.9,5,6.5,7.5,5.7,9.3,4.7,2.4,0.0232776137790935
