"","Visit.ID","Total_Richness","E_Richness","P_Richness","T_Richness","Clin_Richness","LL_Richness","Intol_Richness","Dom_Abund","Tol_Abund","Pred_Abund","Tot_Abund","Tol_Percent","Pred_Percent","Dom_Percent","Tot_Richness_Score","E_Richness_Score","P_Richness_Score","T_Richness_Score","Cling_Richness_Score","LL_Richness_Score","Intol_Richness_Score","Dom_Percent_Score","Pred_Percent_Score","Tol_Percent_Score","Overall.Score","Agency","WRIA.Number","Basin","Subbasin","Stream.or.River","Project","Visit.Date","Year","Lab.Name","Site.Code","Latitude","Longitude"
"8034",9758,31,5,7,7,15,7,5,196,4,155,500,0.8,31,39.2,7.14285714285714,5.71428571428571,8.57142857142857,7.5,5.88235294117647,6.25,7.14285714285714,10,10,9.81395348837209,78.0177350009771,"King County - DNRP",7,"Lower Snoqualmie Basin","Tokul Creek Subbasin","Tokul Creek","Ambient Monitoring","2018-09-17",2018,"Rhithron Associates, Inc.","07TKL072439",47.621687,-121.784871
"8035",9759,23,5,5,7,17,5,5,343,56,31,500,11.2,6.2,68.6,3.33333333333333,5.71428571428571,5.71428571428571,7.5,7.05882352941176,3.75,7.14285714285714,3.52631578947368,2.6,7.3953488372093,53.7352500608567,"King County - DNRP",7,"Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Snoqualmie River - S Fork tributary","Ambient Monitoring","2018-09-18",2018,"Rhithron Associates, Inc.","07SFS009443",47.467888,-121.752865
"8036",9760,18,4,4,5,12,5,4,402,27,53,500,5.4,10.6,80.4,0.952380952380952,4.28571428571429,4.28571428571429,5,4.11764705882353,3.75,5.71428571428571,0.421052631578945,4.8,8.74418604651163,42.0709809750093,"King County - DNRP",7,"Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Snoqualmie River - S Fork tributary","Ambient Monitoring","2018-09-18",2018,"Rhithron Associates, Inc.","07SFS011475",47.440617,-121.66643
"8037",9761,23,5,6,7,18,6,4,319,9,46,500,1.8,9.2,63.8,3.33333333333333,5.71428571428571,7.14285714285714,7.5,7.64705882352941,5,5.71428571428571,4.78947368421052,4.1,9.58139534883721,60.5226897613391,"King County - DNRP",7,"Snoqualmie Forks Basin","S Fork Snoqualmie Subbasin","Snoqualmie River - S Fork tributary","Ambient Monitoring","2018-09-18",2018,"Rhithron Associates, Inc.","07SFS041891",47.470956,-121.772703
"8038",9762,37,11,8,11,24,10,9,141,9,63,285,3.15789473684211,22.1052631578947,49.4736842105263,10,10,10,10,10,10,10,8.5595567867036,10,9.265605875153,97.8251626618566,"King County - DNRP",7,"Snoqualmie Forks Basin","Lower Middle Fork Snoqualmie Subbasin","Snoqualmie River - Middle Fork tributary (Lower)","Ambient Monitoring","2018-09-18",2018,"Rhithron Associates, Inc.","07LMS103591",47.54324,-121.54146
"8039",9763,23,6,6,2,14,6,2,266,4,62,500,0.8,12.4,53.2,3.33333333333333,7.14285714285714,7.14285714285714,1.25,5.29411764705882,5,2.85714285714286,7.57894736842105,5.7,9.81395348837209,55.1132089800424,"King County - DNRP",8,"Sammamish River Basin","Little Bear Creek Subbasin","Little Bear Creek","Ambient Monitoring","2018-09-17",2018,"Rhithron Associates, Inc.","08LIT2781",47.790039,-122.144532
"8040",9764,19,1,5,3,9,8,0,417,222,18,500,44.4,3.6,83.4,1.42857142857143,0,5.71428571428571,2.5,2.35294117647059,7.5,0,0,1.3,0,20.7957983193277,"King County - DNRP",8,"Cedar River / Lake Washington Basin","E Lake Washington - Kenmore S Subbasin","Denny Creek","Ambient Monitoring","2018-09-17",2018,"Rhithron Associates, Inc.","08EAS1536",47.709929,-122.248781
"8041",9765,14,2,1,3,8,3,1,364,4,15,500,0.8,3,72.8,0,1.42857142857143,0,2.5,1.76470588235294,1.25,1.42857142857143,2.42105263157895,1,9.81395348837209,21.6068548594468,"King County - DNRP",8,"Sammamish River Basin","North Creek Subbasin","North Creek","Ambient Monitoring","2018-09-13",2018,"Rhithron Associates, Inc.","08NOR2306",47.778784,-122.187628
"8042",9766,42,3,8,10,18,11,4,160,74,122,500,14.8,24.4,32,10,2.85714285714286,10,10,7.64705882352941,10,5.71428571428571,10,10,6.55813953488372,82.7766269298417,"King County - DNRP",8,"Sammamish River Basin","Tibbetts Creek Subbasin","Tibbetts Creek","Restoration and Protection of Select B-IBI Basins - Ecology transect method","2018-08-29",2018,"Rhithron Associates, Inc.","08LA01",47.539885,-122.062668
"8043",9767,24,3,4,4,17,3,0,298,21,56,500,4.2,11.2,59.6,3.80952380952381,2.85714285714286,4.28571428571429,3.75,7.05882352941176,1.25,0,5.89473684210526,5.1,9.02325581395349,43.0291971378515,"King County - DNRP",8,"Sammamish River Basin","Swamp Creek Subbasin","Swamp Creek","Ambient Monitoring","2018-09-13",2018,"Rhithron Associates, Inc.","08NOR1370",47.770053,-122.244606
"8044",9768,22,5,4,5,14,4,2,370,25,26,500,5,5.2,74,2.85714285714286,5.71428571428571,4.28571428571429,5,5.29411764705882,2.5,2.85714285714286,2.10526315789474,2.1,8.83720930232558,41.5508758215649,"King County - DNRP",8,"Sammamish River Basin","Swamp Creek Subbasin","Swamp Creek","Ambient Monitoring","2018-09-13",2018,"Rhithron Associates, Inc.","08NOR1362",47.779822,-122.250431
"8045",9769,35,9,5,10,22,6,7,323,3,73,500,0.6,14.6,64.6,9.04761904761905,10,5.71428571428571,10,10,5,10,4.57894736842105,6.8,9.86046511627907,81.0013172466049,"King County - DNRP",NA,"","","Tolt River","Ambient Monitoring","2018-09-20",2018,"Rhithron Associates, Inc.","07LNT130827",47.744648,-121.705084
"8046",9770,30,8,6,6,19,6,5,288,17,90,500,3.4,18,57.6,6.66666666666667,10,7.14285714285714,6.25,8.23529411764706,5,7.14285714285714,6.42105263157895,8.5,9.2093023255814,74.5680300271884,"King County - DNRP",NA,"","","Tolt River","Ambient Monitoring","2018-09-20",2018,"Rhithron Associates, Inc.","07LNT062039",47.722639,-121.739274
"8047",9774,24,3,4,4,10,7,0,192,101,56,500,20.2,11.2,38.4,3.80952380952381,2.85714285714286,4.28571428571429,3.75,2.94117647058824,6.25,0,10,5.1,5.30232558139535,44.2958830043645,"King County - DNRP",8,"Cedar River / Lake Washington Basin","W Lake Washington - Seattle S Subbasin","Mapes Creek","Ambient Monitoring","2018-09-19",2018,"Rhithron Associates, Inc.","08WES1037",47.518425,-122.268797
"8048",9775,21,2,7,0,7,9,2,298,5,55,500,1,11,59.6,2.38095238095238,1.42857142857143,8.57142857142857,0,1.17647058823529,8.75,2.85714285714286,5.89473684210526,5,9.76744186046512,45.8267445289009,"King County - DNRP",9,"Duwamish - Green River Basin","Covington Creek Subbasin","Rock Creek tributary (Covington)","Ambient Monitoring","2018-09-20",2018,"Rhithron Associates, Inc.","09COV1862",47.317211,-122.00522
"8049",9776,18,3,6,2,10,7,1,378,10,254,500,2,50.8,75.6,0.952380952380952,2.85714285714286,7.14285714285714,1.25,2.94117647058824,6.25,1.42857142857143,1.68421052631579,10,9.53488372093023,44.0412230987866,"King County - DNRP",9,"Duwamish - Green River Basin","Covington Creek Subbasin","Rock Creek tributary (Covington)","Ambient Monitoring","2018-09-20",2018,"Rhithron Associates, Inc.","09COV1864",47.325762,-122.001348
"8050",9777,20,1,1,4,6,7,0,464,246,4,500,49.2,0.8,92.8,1.9047619047619,0,0,3.75,0.588235294117647,6.25,0,0,0,0,12.4929971988796,"King County - DNRP",9,"Duwamish - Green River Basin","Duwamish River Subbasin","Duwamish River tributary (0001E)","Ambient Monitoring","2018-09-19",2018,"Rhithron Associates, Inc.","09DUW0091",47.510357,-122.322142
"8051",9778,40,7,10,10,22,12,6,162,27,83,500,5.4,16.6,32.4,10,8.57142857142857,10,10,10,10,8.57142857142857,10,7.8,8.74418604651163,93.6870431893688,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Rock Creek (Lower Cedar)","Restoration and Protection of Select B-IBI Basins - Ecology transect method","2018-08-30",2018,"Rhithron Associates, Inc.","08CE01",47.374751,-122.017672
"8052",9779,33,5,6,7,19,12,3,209,45,112,500,9,22.4,41.8,8.09523809523809,5.71428571428571,7.14285714285714,7.5,8.23529411764706,10,4.28571428571429,10,10,7.90697674418605,78.8803660999283,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Stensland Creek","Restoration and Protection of Select B-IBI Basins - Ecology transect method","2018-09-06",2018,"Rhithron Associates, Inc.","08ST01",47.687381,-122.076594
"8053",9780,33,6,9,7,16,8,4,231,0,241,500,0,48.2,46.2,8.09523809523809,7.14285714285714,10,7.5,6.47058823529412,7.5,5.71428571428571,9.42105263157895,10,10,81.844021819254,"King County - DNRP",NA,"","","Wildcat Creek (Dyes Inlet)","Restoration and Protection of Select B-IBI Basins - Ecology transect method","2018-09-10",2018,"Rhithron Associates, Inc.","15WC01",47.589032,-122.736157
"8054",9781,29,6,8,6,16,6,6,213,11,188,500,2.2,37.6,42.6,6.19047619047619,7.14285714285714,10,6.25,6.47058823529412,5,8.57142857142857,10,10,9.48837209302326,79.1137222330793,"King County - DNRP",NA,"","","Lost Creek (Dyes Inlet)","Restoration and Protection of Select B-IBI Basins - Ecology transect method","2018-09-10",2018,"Rhithron Associates, Inc.","15LT01",47.587552,-122.734523
"8055",9782,29,4,3,10,12,7,1,293,1,84,500,0.2,16.8,58.6,6.19047619047619,4.28571428571429,2.85714285714286,10,4.11764705882353,6.25,1.42857142857143,6.15789473684211,7.9,9.95348837209302,59.1409349296634,"King County - DNRP",15,"Puget Sound (Kitsap) Basin","Bainbridge Island Subbasin","Manzanita Creek","Restoration and Protection of Select B-IBI Basins - Ecology transect method","2018-09-11",2018,"Rhithron Associates, Inc.","15MZ01",47.674142,-122.551392
"8056",9783,31,5,9,4,13,7,3,258,113,71,500,22.6,14.2,51.6,7.14285714285714,5.71428571428571,10,3.75,4.70588235294118,6.25,4.28571428571429,8,6.6,4.74418604651163,61.19292554231,"King County - DNRP",15,"Puget Sound (Kitsap) Basin","Dyes Inlet / Central Kitsap Subbasin","Illahee Creek","Restoration and Protection of Select B-IBI Basins - Ecology transect method","2018-09-11",2018,"Rhithron Associates, Inc.","15IL01",47.609583,-122.5987
"8057",9784,31,4,6,5,16,8,5,244,136,59,500,27.2,11.8,48.8,7.14285714285714,4.28571428571429,7.14285714285714,5,6.47058823529412,7.5,7.14285714285714,8.73684210526316,5.4,3.67441860465116,62.4961346594942,"King County - DNRP",8,"Sammamish River Basin","Tibbetts Creek Subbasin","Tibbetts Creek","Restoration and Protection of Select B-IBI Basins - King County riffle method","2018-08-29",2018,"Rhithron Associates, Inc.","08LA01",47.539885,-122.062668
"8058",9786,38,6,10,11,23,13,7,163,48,78,500,9.6,15.6,32.6,10,7.14285714285714,10,10,10,10,10,10,7.3,7.76744186046512,92.2102990033222,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Rock Creek (Lower Cedar)","Restoration and Protection of Select B-IBI Basins - King County riffle method","2018-08-30",2018,"Rhithron Associates, Inc.","08CE01",47.374751,-122.017672
"8059",9787,24,4,8,3,14,10,3,232,3,102,500,0.6,20.4,46.4,3.80952380952381,4.28571428571429,10,2.5,5.29411764705882,10,4.28571428571429,9.36842105263158,9.7,9.86046511627907,69.1039561969218,"King County - DNRP",8,"Sammamish River Basin","Bear Creek Subbasin","Stensland Creek","Restoration and Protection of Select B-IBI Basins - King County riffle method","2018-09-06",2018,"Rhithron Associates, Inc.","08ST01",47.687381,-122.076594
"8060",9788,20,3,8,4,14,9,6,250,0,299,500,0,59.8,50,1.9047619047619,2.85714285714286,10,3.75,5.29411764705882,8.75,8.57142857142857,8.42105263157895,10,10,69.5485036119711,"King County - DNRP",NA,"","","Wildcat Creek (Dyes Inlet)","Restoration and Protection of Select B-IBI Basins - King County riffle method","2018-09-10",2018,"Rhithron Associates, Inc.","15WC01",47.589032,-122.736157
"8061",9789,25,5,7,4,16,6,4,239,12,161,500,2.4,32.2,47.8,4.28571428571429,5.71428571428571,8.57142857142857,3.75,6.47058823529412,5,5.71428571428571,9,10,9.44186046511628,67.9481629861247,"King County - DNRP",NA,"","","Lost Creek (Dyes Inlet)","Restoration and Protection of Select B-IBI Basins - King County riffle method","2018-09-10",2018,"Rhithron Associates, Inc.","15LT01",47.587552,-122.734523
"8062",9790,30,3,5,6,13,8,2,248,10,113,500,2,22.6,49.6,6.66666666666667,2.85714285714286,5.71428571428571,6.25,4.70588235294118,7.5,2.85714285714286,8.52631578947368,10,9.53488372093023,64.6123199585832,"King County - DNRP",15,"Puget Sound (Kitsap) Basin","Bainbridge Island Subbasin","Manzanita Creek","Restoration and Protection of Select B-IBI Basins - King County riffle method","2018-09-11",2018,"Rhithron Associates, Inc.","15MZ01",47.674142,-122.551392
"8063",9791,24,5,5,5,11,5,4,310,93,34,500,18.6,6.8,62,3.80952380952381,5.71428571428571,5.71428571428571,5,3.52941176470588,3.75,5.71428571428571,5.26315789473684,2.9,5.67441860465116,47.0693692164748,"King County - DNRP",15,"Puget Sound (Kitsap) Basin","Dyes Inlet / Central Kitsap Subbasin","Illahee Creek","Restoration and Protection of Select B-IBI Basins - King County riffle method","2018-09-11",2018,"Rhithron Associates, Inc.","15IL01",47.609583,-122.5987
"8064",9793,43,10,6,5,26,14,8,197,6,116,500,1.2,23.2,39.4,10,10,7.14285714285714,5,10,10,10,10,10,9.72093023255814,91.8637873754153,"King County - DNRP",10,"Green Waters Basin","Mud Mt Lake Subbasin","Boise Creek","Restoration and Protection of Select B-IBI Basins - Ecology transect method","2018-08-09",2018,"Rhithron Associates, Inc.","10BS01",47.195154,-121.953301
"8065",9794,34,4,6,10,22,10,6,229,36,83,500,7.2,16.6,45.8,8.57142857142857,4.28571428571429,7.14285714285714,10,10,10,8.57142857142857,9.52631578947368,7.8,8.32558139534884,84.2233257562511,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soos Creek","Restoration and Protection of Select B-IBI Basins - Ecology transect method","2018-08-16",2018,"Rhithron Associates, Inc.","09SC01",47.336409,-122.135101
"8066",9795,39,9,6,10,21,8,6,239,12,30,500,2.4,6,47.8,10,10,7.14285714285714,10,9.41176470588235,7.5,8.57142857142857,9,2.5,9.44186046511628,83.5679108852843,"King County - DNRP",1,"Whatcom-Chuckanut Basin","Bellingham Bay Subbasin","Chuckanut Creek","Restoration and Protection of Select B-IBI Basins - Ecology transect method","2018-09-27",2018,"Rhithron Associates, Inc.","01CC01",48.70185,-122.48827
"8067",9798,29,5,6,7,18,7,6,284,181,52,500,36.2,10.4,56.8,6.19047619047619,5.71428571428571,7.14285714285714,7.5,7.64705882352941,6.25,8.57142857142857,6.63157894736842,4.7,1.58139534883721,61.9290807387827,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Soos Creek","Restoration and Protection of Select B-IBI Basins - King County riffle method","2018-08-16",2018,"Rhithron Associates, Inc.","09SC01",47.336409,-122.135101
"8068",9799,29,3,7,5,11,11,4,211,32,42,500,6.4,8.4,42.2,6.19047619047619,2.85714285714286,8.57142857142857,5,3.52941176470588,10,5.71428571428571,10,3.7,8.51162790697675,64.074373005016,"King County - DNRP",8,"Sammamish River Basin","E Lake Sammamish Subbasin","Eden/George Davis Creek","Ambient Monitoring","2018-09-25",2018,"Rhithron Associates, Inc.","08LAK3628",47.615284,-122.066971
"8069",9800,21,2,4,5,12,7,3,391,39,49,500,7.8,9.8,78.2,2.38095238095238,1.42857142857143,4.28571428571429,5,4.11764705882353,6.25,4.28571428571429,1,4.4,8.18604651162791,41.3346459514038,"King County - DNRP",8,"Sammamish River Basin","E Lake Sammamish Subbasin","Ebright Creek","Ambient Monitoring","2018-09-25",2018,"Rhithron Associates, Inc.","08LAK3627",47.608584,-122.071866
"8070",9801,24,5,8,5,16,5,5,259,9,37,500,1.8,7.4,51.8,3.80952380952381,5.71428571428571,10,5,6.47058823529412,3.75,7.14285714285714,7.94736842105263,3.2,9.58139534883721,62.6160186718506,"King County - DNRP",7,"Lower Snoqualmie Basin","Cherry Creek Subbasin","Cherry Creek","Ambient Monitoring","2018-09-25",2018,"Rhithron Associates, Inc.","07CHR234411",47.7417,-121.93982
"8071",9802,24,0,3,4,10,8,4,102,1,25,167,0.598802395209581,14.9700598802395,61.0778443113772,3.80952380952381,0,2.85714285714286,3.75,2.94117647058824,7.5,5.71428571428571,5.50583044437441,6.98502994011976,9.86074362902103,48.9237328650558,"King County - DNRP",NA,"","","Tolt River","Ambient Monitoring","2018-09-19",2018,"Rhithron Associates, Inc.","07LST069191",47.688545,-121.786779
"8072",9803,42,7,10,11,25,15,9,189,11,172,500,2.2,34.4,37.8,10,8.57142857142857,10,10,10,10,10,10,10,9.48837209302326,98.0598006644518,"King County - DNRP",8,"Cedar River / Lake Washington Basin","Lower Cedar River Subbasin","Webster Creek - Upper (0341)","Ambient Monitoring","2018-09-17",2018,"Rhithron Associates, Inc.","08CED5046",47.4277,-121.91545
"8073",9804,24,6,8,2,15,5,4,289,1,70,500,0.2,14,57.8,3.80952380952381,7.14285714285714,10,1.25,5.88235294117647,3.75,5.71428571428571,6.36842105263158,6.5,9.95348837209302,60.3709290325677,"King County - DNRP",9,"Duwamish - Green River Basin","Soos Creek Subbasin","Big Soos Creek","Ambient Monitoring","2018-09-25",2018,"Rhithron Associates, Inc.","09SOO0943",47.30855,-122.16904
"8074",9805,35,8,9,4,21,10,6,240,18,107,500,3.6,21.4,48,9.04761904761905,10,10,3.75,9.41176470588235,10,8.57142857142857,8.94736842105263,10,9.16279069767442,88.890971443657,"King County - DNRP",7,"Lower Snoqualmie Basin","Cherry Creek Subbasin","Margaret Creek","Ambient Monitoring","2018-09-25",2018,"Rhithron Associates, Inc.","07CHR070059",47.75381,-121.8941
"8075",9810,15,1,0,2,2,2,0,410,384,4,500,76.8,0.8,82,0,0,0,1.25,0,0,0,0,0,0,1.25,"City of Bellingham",NA,"","","Baker Creek","Annual Macroinvertebrate Monitoring Program","2018-08-07",2018,"Rhithron Associates, Inc.","BACR_0.04",48.774941,-122.491506
"8076",9811,28,5,7,6,18,6,5,384,7,43,500,1.4,8.6,76.8,5.71428571428571,5.71428571428571,8.57142857142857,6.25,7.64705882352941,5,7.14285714285714,1.36842105263158,3.8,9.67441860465116,60.8827556236693,"King County - DNRP",NA,"","","Tolt River","Ambient Monitoring","2018-09-26",2018,"Rhithron Associates, Inc.","07STL184007",47.66959,-121.86469
"8077",9812,35,9,8,5,24,8,9,280,28,22,500,5.6,4.4,56,9.04761904761905,10,10,5,10,7.5,10,6.84210526315789,1.7,8.69767441860465,78.7873987293816,"King County - DNRP",7,"Lower Snoqualmie Basin","Cherry Creek Subbasin","Cherry Creek","Ambient Monitoring","2018-09-26",2018,"Rhithron Associates, Inc.","07CHR045515",47.74605,-121.89852
"8078",9813,37,10,6,7,22,7,7,274,9,75,500,1.8,15,54.8,10,10,7.14285714285714,7.5,10,6.25,10,7.1578947368421,7,9.58139534883721,84.6321472285365,"City of Bellingham",1,"Whatcom-Chuckanut Basin","Bellingham Bay Subbasin","Chuckanut Creek","Annual Macroinvertebrate Monitoring Program","2018-08-07",2018,"Rhithron Associates, Inc.","CHCR_0.14",48.700694,-122.493713
"8079",9814,31,7,7,3,19,9,7,390,0,69,500,0,13.8,78,7.14285714285714,8.57142857142857,8.57142857142857,2.5,8.23529411764706,8.75,10,1.05263157894737,6.4,10,71.2236399823087,"City of Bellingham",1,"Whatcom-Chuckanut Basin","Bellingham Bay Subbasin","Chuckanut Creek","Annual Macroinvertebrate Monitoring Program","2018-08-07",2018,"Rhithron Associates, Inc.","CHCR_0.67",48.702203,-122.483705
"8080",9815,22,0,0,2,7,7,0,423,188,5,500,37.6,1,84.6,2.85714285714286,0,0,1.25,1.17647058823529,6.25,0,0,0,1.25581395348837,12.7894273988665,"City of Bellingham",NA,"","","Lincoln Creek","Annual Macroinvertebrate Monitoring Program","2018-08-08",2018,"Rhithron Associates, Inc.","LICR_0.21",48.751745,-122.458437
"8081",9816,15,1,0,1,5,3,0,357,277,1,500,55.4,0.2,71.4,0,0,0,0,0,1.25,0,2.78947368421053,0,0,4.03947368421053,"City of Bellingham",NA,"","","Little Squalicum Creek","Annual Macroinvertebrate Monitoring Program","2018-08-14",2018,"Rhithron Associates, Inc.","LSCR_0.03",48.764953,-122.517205
"8082",9817,9,0,1,0,2,3,0,443,0,1,500,0,0.2,88.6,0,0,0,0,0,1.25,0,0,0,10,11.25,"City of Bellingham",1,"Whatcom-Chuckanut Basin","Bellingham Bay Subbasin","Padden Creek","Annual Macroinvertebrate Monitoring Program","2018-08-06",2018,"Rhithron Associates, Inc.","PACR_0.06",48.719564,-122.507171
"8083",9818,19,2,2,3,5,4,0,422,254,16,500,50.8,3.2,84.4,1.42857142857143,1.42857142857143,1.42857142857143,2.5,0,2.5,0,0,1.1,0,10.3857142857143,"City of Bellingham",1,"Whatcom-Chuckanut Basin","Bellingham Bay Subbasin","Padden Creek","Annual Macroinvertebrate Monitoring Program","2018-08-06",2018,"Rhithron Associates, Inc.","PACR_1.48",48.715288,-122.486469
"8084",9819,17,1,0,1,4,2,0,364,216,1,500,43.2,0.2,72.8,0.476190476190476,0,0,0,0,0,0,2.42105263157895,0,0,2.89724310776942,"City of Bellingham",NA,"","","Connelly Creek","Annual Macroinvertebrate Monitoring Program","2018-08-06",2018,"Rhithron Associates, Inc.","TSCR_0.02",48.722755,-122.477671
"8085",9820,12,1,1,2,4,1,0,470,20,1,500,4,0.2,94,0,0,0,1.25,0,0,0,0,0,9.06976744186047,10.3197674418605,"City of Bellingham",1,"Nooksack River Delta Basin","Squalicum Creek Subbasin","Squalicum Creek","Annual Macroinvertebrate Monitoring Program","2018-08-07",2018,"Rhithron Associates, Inc.","SQCR_0.14",48.76239,-122.508129
